model,eval,rung,train,method,family,prr_mean,prr_std,n_seeds,degenerate_seeds,source,method_cells,complete_grid
google/gemma-2-9b,expertqa,SameTask-long,factscore,hbo,published baseline,0.361542,0.000934,3,0,published baselines,40,yes
google/gemma-2-9b,expertqa,SameTask-long,factscore,huq_satmd_mid,published baseline,0.231582,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,expertqa,SameTask-long,factscore,md_mean_mid,published baseline,-0.071254,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,expertqa,SameTask-long,factscore,satmd_mid,published baseline,-0.093444,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,asqa,SameTask-long,pubmed_qa+med_quad,hbo,published baseline,0.177468,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,asqa,SameTask-long,pubmed_qa+med_quad,huq_satmd_mid,published baseline,0.171187,0.00382,3,0,published baselines,40,yes
google/gemma-2-9b,asqa,SameTask-long,pubmed_qa+med_quad,md_mean_mid,published baseline,0.037173,0.001585,3,0,published baselines,40,yes
google/gemma-2-9b,asqa,SameTask-long,pubmed_qa+med_quad,satmd_mid,published baseline,0.037173,0.001585,3,0,published baselines,40,yes
google/gemma-2-9b,cnn_dailymail,SameTask-long,xsum+samsum,hbo,published baseline,0.033389,0.002322,3,0,published baselines,40,yes
google/gemma-2-9b,cnn_dailymail,SameTask-long,xsum+samsum,huq_satmd_mid,published baseline,-0.023893,0.00198,3,0,published baselines,40,yes
google/gemma-2-9b,cnn_dailymail,SameTask-long,xsum+samsum,md_mean_mid,published baseline,-0.023893,0.00198,3,0,published baselines,40,yes
google/gemma-2-9b,cnn_dailymail,SameTask-long,xsum+samsum,satmd_mid,published baseline,-0.023893,0.00198,3,0,published baselines,40,yes
google/gemma-2-9b,asqa,1ds-Diff-long,xsum,huq_satrmd_mid,published baseline,-0.050614,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,asqa,DiffTask-long,xsum+cnn_dailymail+samsum+expertqa+factscore,huq_satrmd_mid,published baseline,0.051215,0.068637,3,0,published baselines,40,yes
google/gemma-2-9b,asqa,ID,asqa,huq_satrmd_mid,published baseline,0.159645,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,asqa,LOO-long,pubmed_qa+xsum+cnn_dailymail+med_quad+samsum+expertqa+factscore,huq_satrmd_mid,published baseline,0.097347,0.049386,3,0,published baselines,40,yes
google/gemma-2-9b,asqa,SameTask-long,pubmed_qa+med_quad,huq_satrmd_mid,published baseline,0.18246,0.003027,3,0,published baselines,40,yes
google/gemma-2-9b,cnn_dailymail,1ds-Diff-long,pubmed_qa,huq_satrmd_mid,published baseline,0.040299,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,cnn_dailymail,DiffTask-long,pubmed_qa+med_quad+expertqa+asqa+factscore,huq_satrmd_mid,published baseline,0.025608,0.012297,3,0,published baselines,40,yes
google/gemma-2-9b,cnn_dailymail,ID,cnn_dailymail,huq_satrmd_mid,published baseline,-0.049543,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,cnn_dailymail,LOO-long,pubmed_qa+xsum+med_quad+samsum+expertqa+asqa+factscore,huq_satrmd_mid,published baseline,-0.009678,0.002551,3,0,published baselines,40,yes
google/gemma-2-9b,cnn_dailymail,SameTask-long,xsum+samsum,huq_satrmd_mid,published baseline,-0.024715,0.002387,3,0,published baselines,40,yes
google/gemma-2-9b,expertqa,1ds-Diff-long,pubmed_qa,huq_satrmd_mid,published baseline,0.110315,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,expertqa,DiffTask-long,pubmed_qa+xsum+cnn_dailymail+med_quad+samsum+asqa,huq_satrmd_mid,published baseline,0.160202,0.037711,3,0,published baselines,40,yes
google/gemma-2-9b,expertqa,ID,expertqa,huq_satrmd_mid,published baseline,0.452498,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,expertqa,LOO-long,pubmed_qa+xsum+cnn_dailymail+med_quad+samsum+asqa+factscore,huq_satrmd_mid,published baseline,0.374089,0.039923,3,0,published baselines,40,yes
google/gemma-2-9b,expertqa,SameTask-long,factscore,huq_satrmd_mid,published baseline,0.232992,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,factscore,1ds-Diff-long,pubmed_qa,huq_satrmd_mid,published baseline,0.142867,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,factscore,DiffTask-long,pubmed_qa+xsum+cnn_dailymail+med_quad+samsum+asqa,huq_satrmd_mid,published baseline,0.202932,0.03464,3,0,published baselines,40,yes
google/gemma-2-9b,factscore,ID,factscore,huq_satrmd_mid,published baseline,0.344323,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,factscore,LOO-long,pubmed_qa+xsum+cnn_dailymail+med_quad+samsum+expertqa+asqa,huq_satrmd_mid,published baseline,0.132885,0.004065,3,0,published baselines,40,yes
google/gemma-2-9b,factscore,SameTask-long,expertqa,huq_satrmd_mid,published baseline,0.366966,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,med_quad,1ds-Diff-long,xsum,huq_satrmd_mid,published baseline,-0.088352,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,med_quad,DiffTask-long,xsum+cnn_dailymail+samsum+expertqa+factscore,huq_satrmd_mid,published baseline,0.038434,0.060897,3,0,published baselines,40,yes
google/gemma-2-9b,med_quad,ID,med_quad,huq_satrmd_mid,published baseline,0.027386,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,med_quad,LOO-long,pubmed_qa+xsum+cnn_dailymail+samsum+expertqa+asqa+factscore,huq_satrmd_mid,published baseline,-0.006742,0.005211,3,0,published baselines,40,yes
google/gemma-2-9b,med_quad,SameTask-long,pubmed_qa+asqa,huq_satrmd_mid,published baseline,-0.031328,0.018169,3,0,published baselines,40,yes
google/gemma-2-9b,pubmed_qa,1ds-Diff-long,xsum,huq_satrmd_mid,published baseline,0.155251,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,pubmed_qa,DiffTask-long,xsum+cnn_dailymail+samsum+expertqa+factscore,huq_satrmd_mid,published baseline,0.134329,0.268894,3,0,published baselines,40,yes
google/gemma-2-9b,pubmed_qa,ID,pubmed_qa,huq_satrmd_mid,published baseline,0.436848,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,pubmed_qa,LOO-long,xsum+cnn_dailymail+med_quad+samsum+expertqa+asqa+factscore,huq_satrmd_mid,published baseline,0.311538,0.021603,3,0,published baselines,40,yes
google/gemma-2-9b,pubmed_qa,SameTask-long,med_quad+asqa,huq_satrmd_mid,published baseline,0.304841,0.001613,3,0,published baselines,40,yes
google/gemma-2-9b,samsum,1ds-Diff-long,pubmed_qa,huq_satrmd_mid,published baseline,-0.136064,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,samsum,DiffTask-long,pubmed_qa+med_quad+expertqa+asqa+factscore,huq_satrmd_mid,published baseline,-0.09583,0.006133,3,0,published baselines,40,yes
google/gemma-2-9b,samsum,ID,samsum,huq_satrmd_mid,published baseline,0.051329,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,samsum,LOO-long,pubmed_qa+xsum+cnn_dailymail+med_quad+expertqa+asqa+factscore,huq_satrmd_mid,published baseline,-0.202882,0.00848,3,0,published baselines,40,yes
google/gemma-2-9b,samsum,SameTask-long,xsum+cnn_dailymail,huq_satrmd_mid,published baseline,0.07444,0.27778,3,0,published baselines,40,yes
google/gemma-2-9b,xsum,1ds-Diff-long,pubmed_qa,huq_satrmd_mid,published baseline,-0.080927,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,xsum,DiffTask-long,pubmed_qa+med_quad+expertqa+asqa+factscore,huq_satrmd_mid,published baseline,-0.203645,0.006486,3,0,published baselines,40,yes
google/gemma-2-9b,xsum,ID,xsum,huq_satrmd_mid,published baseline,0.104778,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,xsum,LOO-long,pubmed_qa+cnn_dailymail+med_quad+samsum+expertqa+asqa+factscore,huq_satrmd_mid,published baseline,-0.161173,0.006556,3,0,published baselines,40,yes
google/gemma-2-9b,xsum,SameTask-long,cnn_dailymail+samsum,huq_satrmd_mid,published baseline,-0.084659,0.003835,3,0,published baselines,40,yes
google/gemma-2-9b,asqa,1ds-Diff-long,xsum,rmd_mean_mid,published baseline,-0.050614,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,asqa,DiffTask-long,xsum+cnn_dailymail+samsum+expertqa+factscore,rmd_mean_mid,published baseline,-0.119705,0.009075,3,0,published baselines,40,yes
google/gemma-2-9b,asqa,ID,asqa,rmd_mean_mid,published baseline,0.136471,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,asqa,LOO-long,pubmed_qa+xsum+cnn_dailymail+med_quad+samsum+expertqa+factscore,rmd_mean_mid,published baseline,-0.054899,0.010005,3,0,published baselines,40,yes
google/gemma-2-9b,asqa,SameTask-long,pubmed_qa+med_quad,rmd_mean_mid,published baseline,0.145246,0.000572,3,0,published baselines,40,yes
google/gemma-2-9b,cnn_dailymail,1ds-Diff-long,pubmed_qa,rmd_mean_mid,published baseline,0.040299,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,cnn_dailymail,DiffTask-long,pubmed_qa+med_quad+expertqa+asqa+factscore,rmd_mean_mid,published baseline,0.062542,0.006676,3,0,published baselines,40,yes
google/gemma-2-9b,cnn_dailymail,ID,cnn_dailymail,rmd_mean_mid,published baseline,-0.008747,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,cnn_dailymail,LOO-long,pubmed_qa+xsum+med_quad+samsum+expertqa+asqa+factscore,rmd_mean_mid,published baseline,-0.037584,0.003128,3,0,published baselines,40,yes
google/gemma-2-9b,cnn_dailymail,SameTask-long,xsum+samsum,rmd_mean_mid,published baseline,-0.024715,0.002387,3,0,published baselines,40,yes
google/gemma-2-9b,expertqa,1ds-Diff-long,pubmed_qa,rmd_mean_mid,published baseline,0.110315,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,expertqa,DiffTask-long,pubmed_qa+xsum+cnn_dailymail+med_quad+samsum+asqa,rmd_mean_mid,published baseline,0.126748,0.021198,3,0,published baselines,40,yes
google/gemma-2-9b,expertqa,ID,expertqa,rmd_mean_mid,published baseline,0.325324,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,expertqa,LOO-long,pubmed_qa+xsum+cnn_dailymail+med_quad+samsum+asqa+factscore,rmd_mean_mid,published baseline,0.071507,0.022498,3,0,published baselines,40,yes
google/gemma-2-9b,expertqa,SameTask-long,factscore,rmd_mean_mid,published baseline,-0.079588,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,factscore,1ds-Diff-long,pubmed_qa,rmd_mean_mid,published baseline,0.142867,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,factscore,DiffTask-long,pubmed_qa+xsum+cnn_dailymail+med_quad+samsum+asqa,rmd_mean_mid,published baseline,0.184665,0.0214,3,0,published baselines,40,yes
google/gemma-2-9b,factscore,ID,factscore,rmd_mean_mid,published baseline,0.135839,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,factscore,LOO-long,pubmed_qa+xsum+cnn_dailymail+med_quad+samsum+expertqa+asqa,rmd_mean_mid,published baseline,0.130906,0.006828,3,0,published baselines,40,yes
google/gemma-2-9b,factscore,SameTask-long,expertqa,rmd_mean_mid,published baseline,0.008477,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,med_quad,1ds-Diff-long,xsum,rmd_mean_mid,published baseline,-0.088352,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,med_quad,DiffTask-long,xsum+cnn_dailymail+samsum+expertqa+factscore,rmd_mean_mid,published baseline,0.105919,0.006822,3,0,published baselines,40,yes
google/gemma-2-9b,med_quad,ID,med_quad,rmd_mean_mid,published baseline,-0.000969,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,med_quad,LOO-long,pubmed_qa+xsum+cnn_dailymail+samsum+expertqa+asqa+factscore,rmd_mean_mid,published baseline,-0.009777,0.012996,3,0,published baselines,40,yes
google/gemma-2-9b,med_quad,SameTask-long,pubmed_qa+asqa,rmd_mean_mid,published baseline,-0.254539,0.002148,3,0,published baselines,40,yes
google/gemma-2-9b,pubmed_qa,1ds-Diff-long,xsum,rmd_mean_mid,published baseline,0.155251,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,pubmed_qa,DiffTask-long,xsum+cnn_dailymail+samsum+expertqa+factscore,rmd_mean_mid,published baseline,0.249109,0.015878,3,0,published baselines,40,yes
google/gemma-2-9b,pubmed_qa,ID,pubmed_qa,rmd_mean_mid,published baseline,0.462428,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,pubmed_qa,LOO-long,xsum+cnn_dailymail+med_quad+samsum+expertqa+asqa+factscore,rmd_mean_mid,published baseline,0.219827,0.021635,3,0,published baselines,40,yes
google/gemma-2-9b,pubmed_qa,SameTask-long,med_quad+asqa,rmd_mean_mid,published baseline,0.166033,0.005389,3,0,published baselines,40,yes
google/gemma-2-9b,samsum,1ds-Diff-long,pubmed_qa,rmd_mean_mid,published baseline,-0.136064,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,samsum,DiffTask-long,pubmed_qa+med_quad+expertqa+asqa+factscore,rmd_mean_mid,published baseline,0.095844,0.012634,3,0,published baselines,40,yes
google/gemma-2-9b,samsum,ID,samsum,rmd_mean_mid,published baseline,0.051329,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,samsum,LOO-long,pubmed_qa+xsum+cnn_dailymail+med_quad+expertqa+asqa+factscore,rmd_mean_mid,published baseline,-0.28637,0.003914,3,0,published baselines,40,yes
google/gemma-2-9b,samsum,SameTask-long,xsum+cnn_dailymail,rmd_mean_mid,published baseline,-0.294824,0.009119,3,0,published baselines,40,yes
google/gemma-2-9b,xsum,1ds-Diff-long,pubmed_qa,rmd_mean_mid,published baseline,-0.080927,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,xsum,DiffTask-long,pubmed_qa+med_quad+expertqa+asqa+factscore,rmd_mean_mid,published baseline,0.137966,0.011738,3,0,published baselines,40,yes
google/gemma-2-9b,xsum,ID,xsum,rmd_mean_mid,published baseline,0.102986,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,xsum,LOO-long,pubmed_qa+cnn_dailymail+med_quad+samsum+expertqa+asqa+factscore,rmd_mean_mid,published baseline,-0.05153,0.00826,3,0,published baselines,40,yes
google/gemma-2-9b,xsum,SameTask-long,cnn_dailymail+samsum,rmd_mean_mid,published baseline,-0.084659,0.003835,3,0,published baselines,40,yes
google/gemma-2-9b,asqa,1ds-Diff-long,xsum,satrmd_mid,published baseline,-0.050614,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,asqa,DiffTask-long,xsum+cnn_dailymail+samsum+expertqa+factscore,satrmd_mid,published baseline,-0.119705,0.009075,3,0,published baselines,40,yes
google/gemma-2-9b,asqa,ID,asqa,satrmd_mid,published baseline,-0.036487,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,asqa,LOO-long,pubmed_qa+xsum+cnn_dailymail+med_quad+samsum+expertqa+factscore,satrmd_mid,published baseline,-0.054899,0.010005,3,0,published baselines,40,yes
google/gemma-2-9b,asqa,SameTask-long,pubmed_qa+med_quad,satrmd_mid,published baseline,0.145246,0.000572,3,0,published baselines,40,yes
google/gemma-2-9b,cnn_dailymail,1ds-Diff-long,pubmed_qa,satrmd_mid,published baseline,0.040299,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,cnn_dailymail,DiffTask-long,pubmed_qa+med_quad+expertqa+asqa+factscore,satrmd_mid,published baseline,0.062542,0.006676,3,0,published baselines,40,yes
google/gemma-2-9b,cnn_dailymail,ID,cnn_dailymail,satrmd_mid,published baseline,-0.050753,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,cnn_dailymail,LOO-long,pubmed_qa+xsum+med_quad+samsum+expertqa+asqa+factscore,satrmd_mid,published baseline,-0.037584,0.003128,3,0,published baselines,40,yes
google/gemma-2-9b,cnn_dailymail,SameTask-long,xsum+samsum,satrmd_mid,published baseline,-0.024715,0.002387,3,0,published baselines,40,yes
google/gemma-2-9b,expertqa,1ds-Diff-long,pubmed_qa,satrmd_mid,published baseline,0.110315,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,expertqa,DiffTask-long,pubmed_qa+xsum+cnn_dailymail+med_quad+samsum+asqa,satrmd_mid,published baseline,0.126748,0.021198,3,0,published baselines,40,yes
google/gemma-2-9b,expertqa,ID,expertqa,satrmd_mid,published baseline,0.325324,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,expertqa,LOO-long,pubmed_qa+xsum+cnn_dailymail+med_quad+samsum+asqa+factscore,satrmd_mid,published baseline,0.071507,0.022498,3,0,published baselines,40,yes
google/gemma-2-9b,expertqa,SameTask-long,factscore,satrmd_mid,published baseline,-0.141838,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,factscore,1ds-Diff-long,pubmed_qa,satrmd_mid,published baseline,0.142867,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,factscore,DiffTask-long,pubmed_qa+xsum+cnn_dailymail+med_quad+samsum+asqa,satrmd_mid,published baseline,0.184665,0.0214,3,0,published baselines,40,yes
google/gemma-2-9b,factscore,ID,factscore,satrmd_mid,published baseline,0.037919,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,factscore,LOO-long,pubmed_qa+xsum+cnn_dailymail+med_quad+samsum+expertqa+asqa,satrmd_mid,published baseline,0.130906,0.006828,3,0,published baselines,40,yes
google/gemma-2-9b,factscore,SameTask-long,expertqa,satrmd_mid,published baseline,0.008477,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,med_quad,1ds-Diff-long,xsum,satrmd_mid,published baseline,-0.088352,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,med_quad,DiffTask-long,xsum+cnn_dailymail+samsum+expertqa+factscore,satrmd_mid,published baseline,0.046841,0.085666,3,0,published baselines,40,yes
google/gemma-2-9b,med_quad,ID,med_quad,satrmd_mid,published baseline,-0.031358,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,med_quad,LOO-long,pubmed_qa+xsum+cnn_dailymail+samsum+expertqa+asqa+factscore,satrmd_mid,published baseline,-0.009777,0.012996,3,0,published baselines,40,yes
google/gemma-2-9b,med_quad,SameTask-long,pubmed_qa+asqa,satrmd_mid,published baseline,-0.254539,0.002148,3,0,published baselines,40,yes
google/gemma-2-9b,pubmed_qa,1ds-Diff-long,xsum,satrmd_mid,published baseline,0.155251,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,pubmed_qa,DiffTask-long,xsum+cnn_dailymail+samsum+expertqa+factscore,satrmd_mid,published baseline,-0.002721,0.347078,3,0,published baselines,40,yes
google/gemma-2-9b,pubmed_qa,ID,pubmed_qa,satrmd_mid,published baseline,0.462428,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,pubmed_qa,LOO-long,xsum+cnn_dailymail+med_quad+samsum+expertqa+asqa+factscore,satrmd_mid,published baseline,0.219827,0.021635,3,0,published baselines,40,yes
google/gemma-2-9b,pubmed_qa,SameTask-long,med_quad+asqa,satrmd_mid,published baseline,0.166033,0.005389,3,0,published baselines,40,yes
google/gemma-2-9b,samsum,1ds-Diff-long,pubmed_qa,satrmd_mid,published baseline,-0.136064,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,samsum,DiffTask-long,pubmed_qa+med_quad+expertqa+asqa+factscore,satrmd_mid,published baseline,0.095844,0.012634,3,0,published baselines,40,yes
google/gemma-2-9b,samsum,ID,samsum,satrmd_mid,published baseline,0.051329,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,samsum,LOO-long,pubmed_qa+xsum+cnn_dailymail+med_quad+expertqa+asqa+factscore,satrmd_mid,published baseline,-0.28637,0.003914,3,0,published baselines,40,yes
google/gemma-2-9b,samsum,SameTask-long,xsum+cnn_dailymail,satrmd_mid,published baseline,0.110027,0.293843,3,0,published baselines,40,yes
google/gemma-2-9b,xsum,1ds-Diff-long,pubmed_qa,satrmd_mid,published baseline,-0.080927,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,xsum,DiffTask-long,pubmed_qa+med_quad+expertqa+asqa+factscore,satrmd_mid,published baseline,0.137966,0.011738,3,0,published baselines,40,yes
google/gemma-2-9b,xsum,ID,xsum,satrmd_mid,published baseline,0.102986,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,xsum,LOO-long,pubmed_qa+cnn_dailymail+med_quad+samsum+expertqa+asqa+factscore,satrmd_mid,published baseline,-0.05153,0.00826,3,0,published baselines,40,yes
google/gemma-2-9b,xsum,SameTask-long,cnn_dailymail+samsum,satrmd_mid,published baseline,-0.084659,0.003835,3,0,published baselines,40,yes
